"sample","p_cncr9254","p_cntrl9744","p_cncr2193","p_cncr5103","p_cncr9379","p_cntrl8450","p_cncr9674","p_cntrl4930","p_cncr1282","p_cntrl1266","p_cntrl3501","p_cncr7595","p_cncr2992","p_cncr5928","p_cntrl1083","p_cncr5269","p_cncr5428","p_cncr7863","p_cncr6232","p_cncr6008","p_cncr7650","p_cntrl8718","p_cntrl7961","p_cntrl6150","p_cntrl1211","p_cncr6234","p_cncr2844","p_cncr2962","p_cncr3365","p_cncr9197"
"11011110001110111010",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00110101101010011101",2052501,3436,3057,2452,3824358,19089,82931,2518020,23708,37738,13351,747949,9753067,82880,174,5797,63482,7238,185464,2660320,544360,204036,1968,785865,5813,131108,1275046,1621,1023393,53525
"00111011110101101111",521,9,10,521,1563,1622256,10,182,508250,254903,4340,5,2561,13314,13830,12,584,2839,114,1446,716,298,30,53,1246,257880,3928,10041,195,46
"11100011111111111001",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01110011001001100100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11011001001110000100",121998,1716512,7354,445686,1588,708261,822495,64388,12563,29859,32999,148351,28856,19898,23292,60365,43510,6243,1179440,27849,13177024,28620,1721197,11078,472988,6016,264768,41798,7,139472
"11100111110101100111",219,0,744,11765,23,419561,14,6596,2854250,47749,557,90,346,151952,1869732,541,1053,58764,324,1685,283,21,272,16,41,487324,8073,332143,102,9
"01011011011110101111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01110111101100100010",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101100110000000100",1512,23754,2346927,13872,99502,3628892,84380,130656,6997246,20705,160425,5365,128641,7013,442709,63206,346124,303991,2413742,9754,5477,15850977,89735,54583,1068,4237,6999,2648009,1158,10821
"01111101010000101010",15334,218153,950671,4803,8052,1071274,1260467,22875,442810,916207,118904,21136,65676,1090,10678,85978,11178,89212,2971126,17354,293,148931,887006,3924804,15652,20118,2240,18190,1309707,11631280
"00101000111010110100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01111101111101100100",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00000101000001000011",355516,14375,57838,5667313,218,1714540,1297923,155648,257,120328,4992,49426,1115,14972,65142,34132,23125,39819,1200016,101216,3811,2505,105495,118537,3841,14160,120780,5788826,1587838,33543
"10011000001010110000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10110111010101011101",10962,0,548,630,20,1130513,30,22522,44031,17892,3,77,7242,174470,3424,24,1431,1006,53,5764,1162,19,109,73,512,10360602,261923,34097,1102,73
"11100000100101100000",371,15361,11981725,66998,1840,4932,12205,5080,24137813,209676,2017147,486252,11365,36411,2889918,214438,4462,46342025,1221615,71608,25695,14109,6161,1623,30724,115116,29272,2430308,2167,15287
"11110010000011101001",14800,35885,215242,19853,10607,1531,3774,22911,1019658,493870,136989,58445,3546,403,614,388760,1115,7604269,33570,763011,3662,259,10456,2330,29221425,1604476,42586,10079,440602,6353
"01100111100000111101",35388,13433,15152,1507,139447,20997,187604,378392,1066921,169464,28385,458559,684644,11458,2627,574,787023,471941,232494,284025,12229,34765,1338,956214,15088,5485,503795,5455,7017259,237260
"00001000001110111101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11010001100001101101",55222,32648,11842,197797,56078,122233,500238,87202,922488,94561,263563,165823,1747085,842,887,6064,4450,1328690,42282,9470767,106971,493,38333,54851,244814,102191,128061,309134,19928,34115
"11111001101000010000",11102,275065,102507,226,1456,12155,1927745,9365,251537,24317,146369,352085,60715,162487,157926,2644,21754,35862,530689,100007,1639307,97212,105080,32930,82328,26734,810118,22236,3302,848309
"10000101011110100110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01000000101101101110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11000101000101011110",8347739,2972,65344,5635117,246,1813933,89918,1337190,10616,51118,5771,552286,213942,43980,82328,1601,1112848,5526,56168,315021,1765614,32936,358177,341591,1856,214283,69890,573068,88452,212873
"10111011000111001110",1917990,1357,1045,2484622,4959,913007,1949,381,6355,3065260,13310,875,2201,1369,12130,31096,79626,1984,49490,209645,554826,16474,60330,83,3636555,2785201,608,32435,11474,2221
"10001010101001101101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01100110011101111111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10110010110010110010",289,7731,872547,3895,670,3187,3604,3249,27736,190360,320501,79122,10432,151288,330563,1452727,16337,2589780,106636,3547142,5313,9075,18653,1926,1062790,18473815,70618,17137,3387506,18071
"11111000000010010111",123133,2429534,7056,1190803,1463,86805,61280,658172,36293,63440,728437,6497,22911,413,1767,22034,191339,7539,801755,675295,116602,7202,148481,20673,63496185,75696,47471,58583,54351,22877
"01100011011101001010",171542,1005,359835,3910,26884,594990,265,2074,4991,30764,38530,148542,44,12208,23944371,8523,781617,69003,65026,8057,29438,437696,2648602,38604,1249,31339,24174,126564,12427,134329
"11011111111000001001",185088,13328,49732,1094,5146,963724,8472143,2781,43345,4902,7360,400621,173499,174445,42095,85677,182424,169671,4320,230785,24256,305002,512568,226732,16003,8813,504479,54054,4642,305255
"00111000000001001010",44669,46477,125962,47166,2433,333221,13608,10338,31701,301584,152982,1954,5963,1048,4224,13326,3793,36088,374549,49036,11856,250499,52440,9559,381937,261309,3472,304488,393932,43603
"00011011100011111111",1828833,233872,41,94159,286786,64930,54281,12768,7965,5070011,640758,9064,376279,8281,201,890,161645,4811,5565,1833613,932160,5126,343,66141,1411996,302713,53349,538,1711310,18025
"11111000111011011111",4312888,7361,10361,26340,8588293,53999,407,193594,644491,26128,12488068,13246,560088,3569,10949,17930,310448,6096,2517,5219626,965854,378606,78621,59594,203484,2238385,14562,24557,6953,2648
"00111011011110000010",31812,75835,31493,10014,4428,602394,12893,209,327,334362,34685,13569,76,63576,1871884,446467,205206,7167,1230169,4202,29854,233455,433075,4434,169453,31058,23224,8013,3377,182577
"00111011101111010011",9784,132,2,60,64,9945,21,801,7929,102933,1536,232,109,4657701,67746,9,602,126,68,281,332593,369,2,29,1223,379729,363620,133,181,42
"00011101110011111101",2726545,77204,5959,36820,20089185,410990,499683,136018,318077,3954887,399389,18455,45596557,15590,111,10580,53381,7801,20326,1458446,81552,23464,401,3261252,9144,535898,45585,2923,252047,48235
"11011000001001100000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00000111001010111101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"01000110010101010110",128554,20599,2054983,544911,236,2704404,6014,1154880,5377,68053,11086,66552,4630,551078,3087670,74479,33022711,118007,96897,4634,38216,159016,33151,105942,2508,65691,179053,371640,24541,122718
"11010010011001011111",955435,7211,48235,46244,3705,246590,1841,1487168,1629,2286,52842,68657,21011,21726,14960,18437,1573228,63444,1484,2081075,132459,6087,1429568,68774,701609,633050,1687963,168603,42139,56609
"01110110100001111010",21085,10758,1352581,497,1882,1352,16481,227674,2239689,1546990,121927,366720,287053,491248,8518,65096,44090,4482557,27734,72162,9888,77106,150,133939,22074,1721731,54526,846,65135619,692094
"00110000111101110101",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00010100101101111100",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00001000110111101101",351,136,39,4466,40881,1226138,5,14025,3870908,9634,43768,67,62187,8839,3364,12,86,4857,51,3696,21118,5046,41,676,87,119073,25685,79274,3,1
"11001010011010100000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11010111110110100011",78,94,461,2463,0,181303,2421,3614,69246,11001,194,7549,1437,1580684,274436,8432,155,116738,118,4110,678,25,541,405,351,351712,163484,3616,347,269
"01101100100101100001",45,586,4824,471,59,22540,572,25408,280437565,103612,14358,408,5285,293359,33970,127,37,179580,3495,21,703,1011,1,498,57,6926,40160,49166,27,84
"01100000110111101100",7427,6471,1096945,26901,39043503,88845,64,47382,37118015,201522,7356901,96826,212163,1043,233956,48124,54287,2377924,148994,170673,57348,1100762,9401,51876,2142,274863,2832,92560,1621,2137
"10010101111100000111",825,2,160,16104,2,5617411,1639,103317,3186,217,47,1849,29781,6727319,165503,1211,431,2840,601,14782,7548,325,8439,293,14,123802,1039064,1043295,10,142
"00010011011100001011",490,54,49,114,1,3424993,132,4295,57,157,21,2909,84,311951,79927,21,649,2122,110,1204,1887,584,31293,1976,267,17346,4321497,22358,278,1965
"11110100010110011101",2025,35,3159,841,75,310965,25,3137968,1304552,637,103,1759,154882,24269,898,142,738,3400,215,9899,3154,760,830,3961,962,1827525,330226,9010,197,114
"10100000000001111110",28008,797,150525,513016,5094,18247,459,876793,122445,153943,329048,11351,73444,1499,3620,3210,7930,93128,311614,4219713,56586,3629,123206,7700,245296,5123564,23663,1660419,2975110,8654
"11010111011001110010",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11110011000010000010",6037,34228,49088,61868,20,62951,43608,3861,1830,86388,3864,45546,48,1894,257137,203370,11248,140290,588415,216440,28133,2150,2219781,591,3152188,422922,20455,26257,253610,26314
"11101110100111000101",1207,5,101,11516,49,110323,12,13602,23911093,23610,405,31,926,159441,41048,306,671,8493,71,240,35016,1182,6,1,831,273008,10032,48647,1,0
"11111110101001101010",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00101011111001101011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101010001100000001",21,2586,323,34,2,70765,79,10929,171010,521,480,473,7,131385,164893,12,686,13319,2956,5,4702,3096,680,80,3257,252,2247710,33239,2,172
"10111101110010100000",2178,9437,894135,13193,26317,88114,1712913,855,1435532,2355510,92306,15532,249311,29408,32173,3939935,621,300216,1837515,379333,2591,22167,27572,9027,26172,1227764,3340,58609,40637,31326
"00111110011100001110",102469,2160,199166,21510,7342,2772911,6483,37305,10532,63638,9253,7064,46317,204063,30068,766783,1584410,27670,388445,4958,6323,7747790,131176,19826,35904,31289,19222,64993,10315,345870
"11011010100101101101",147,353,35,1317,10,114754,192,6938,18370208,12526,2949,176,50401,73306,753,23,131,104446,12,1778,38395,105,15,22,28443,100431,160664,16192,2,28
"10000011000111100100",17056,5931,16864,5818944,1186,124708,9902,5850,6852,1371070,9113,26433,1168,15229,74481,108560,13567,192194,397886,168646,457762,184,38659,151,344321,458358,63135,320250,1645,1480
"01101010001100001011",301,442,44,82,3,155000,12,12543,53069,261,1063,656,19,35616,69562,3,1433,2774,305,33,6495,24267,4010,443,1984,735,344913,16378,48,251
"11001000111000101111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00000100010101011011",6541,18,3332,4442,4,2219052,38,536746,4991,804,173,2130,4776,578096,44336,11,1364,1735,60,1663,1120,2384,398,34370,5,348371,753605,357066,7747,235
"11100111101101111110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00111100110110001100",46536,8042,298495,30529,1400887,2392719,19460,15226,1547622,157714,94969,18353,6740337,23741,9205,468448,165001,69538,335545,73361,26594,45859809,3485,50219,6002,165184,2857,43576,3066,12788
"00100000101010010010",7319,16455,76792,3480,13301,3032,1438,283565,4377,5620,518591,795641,6699,308124,543660,12818,29402,54176,583770,399055,930945,1847386,35265,34779,4605,153835,612267,44717,431671,8184
"11010110101110001101",1493,11,50,487,9,53541,96,908045,352545,103,26,21019,127574,4079204,1067,632,338,33535,9,5375,282195,3435,149,103,422,163607,3575046,2366,5,14
"11010011101110000011",372,176,9,812,0,47026,393,4445,2146,304,146,23848,91,2358023,430765,206,198,9640,47,4043,249738,109,2606,37,1586,55992,2822225,3173,12,66
"01111011000010100111",18458,4670968,633,208046,12269,115844,129378,20613,27516,3794215,309297,1707,813,123,1498,41258,75747,34937,4042076,30137,6876,876,42292,12106,45658329,3841,10035,2172,124061,85941
"11101110110111011100",886766,498,332006,24216,497125,214079,547,10190,11655983,267527,119644,20933,350146,79460,313972,34257,4794722,39555,2293,83609,636447,6155970,2116,5491,5911,2630323,3269,25379,2022,914
"01110000100001010011",27394,377657,307809,13161,3060,10905,35930,171275,99013,81741,1615169,171300,15047,20857,107646,10512,129611,823853,222973,265720,17574,18733,1267,110817,200738,92193,253236,78768,1617716,112069
"01000100100010000111",52416,113360,16394,4316246,7122,578000,126921,7394893,24952,5263,134995,278461,104417,11213,31187,132746,295472,249882,386554,425630,70144,467270,46479,217350,7140,4344,94595,513226,71234,2422
"10011101110010111101",441684,46112,6113,81266,504221,446266,3824310,69161,171768,299607,138001,69694,100036684,14962,147,27412,39535,13275,32583,15297366,64494,16816,12682,1436239,75774,470642,107013,14411,185309,71926
"10110010001010100100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01111010100001010110",23625,163675,25436,7576,2827,65352,6924,40068,285452,634161,412330,1864,11521,40291,74302,4106,1368161,62211,77174,16593,352131,217297,825,1872,659484,152429,21382,12460,46490,24519
"10000001001000111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10010000011010111000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11111010000010100100",506,640829,71335,47446,1128,16886,31514,35555,1684575,744195,108262,2219,5806,864,1388,551788,5304,727353,1667137,39164,31276,2766,56643,254,88749881,131164,14998,13633,2797,10737
"11110000110000100000",18,56021,43301242,1805,1796,22130,105283,9942,6743013,24727,758630,191452,54006,8785,478218,1391791,1737,79359324,1813195,523476,781,17342,242409,12663,139686,241462,62041,1001254,14801,133680
"00101101100010101011",153633,22004,2622,113217,334835,68676,372835,6415,190718,1137341,710213,57323,151005,1862,2744,17441,6128,29917,695782,565767,5128,275374,7462,493003,11939,14816,2798,20774,9201289,20251
"00100100011000000101",8910,1757,1590388,67173,122495,810155,15643,3918996,16019,3159,14488,20719,16706,13736,34493,420160,101949,236355,9483570,61624,639,134730,513578,79224,4103,5100,562806,12760660,12598,13086
"00100011110011110111",57557,2110,4516,80742,2504565,47017,364,9809,11612,2186564,976920,4488,2235,4044,254036,9058,485886,47587,106445,1766697,12982,1902,2940,9420,46556,905129,21285,32198,2009544,994
"11010000100110110100",1795,2442765,226130,119657,1098,7912,185502,615446,838703,60434,758205,3806416,4607387,207813,14960,124645,50254,2444892,423868,861134,2586538,11480,3730,48796,633816,183894,1306277,12583,2229,163873
"10011101011110001110",4059807,3507,11832,2052800,9675,12946716,160428,52787,1174,35912,8484,53133,510158,70085,13269,578636,109884,779,116224,330553,557896,564757,6769314,97728,9441,227051,15038,109224,1105,116066
"11100111000101000101",1127,1,374,16514,1,601761,74,44281,347074,12853,5,81,51,44514,80138,53,605,7681,1053,208,2586,9,347,4,405,93936,93073,442123,19,7
"00000101001001100101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00011100001000000100",14266,289394,144953,63278,638,831731,2863393,4532487,10546,20797,4263,17723,390227,322143,604,284027,14710,37467,4894542,6166,126184,297778,74547,40848,40373,4176,989656,328724,1165,250976
"10010000111001010011",68651,7333,446833,49583,1643,50341,35605,83828,1304,3711,557296,320523,51038,1013263,446245,187986,58542,295199,12982,6903934,65774,8413,93898,42678,38659,1416879,2885652,2346757,60551,31360
"10101100011110001001",1552,4,1405,698,203,342434,21,23445,346910,358,277,526,2923,91194,11734,475,37,1038,286,1202,2253,16929,6914,424,80,165061,91523,184192,9,9
"11101000001101110111",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10111010010010111000",2314,75893,424678,714,6579,12843,10942,2218,148078,373459,106192,12396,36340,4812,1943,82032,7185,174402,58962,528894,7027,22481,51653,11543,9852731,4573036,51443,4259,536797,66805
"10000110110111001010",212790,37,645509,901150,1526,652302,1292,1744,10348,31262,14183,272347,16815,690675,3812013,2018792,180101,544041,1179,973365,57930,1583816,42483,2325,871,9601598,6267,870257,65130,448
"11110110000011101111",340516,1824,50507,1404783,9564,9957,2416,1132316,673227,1463780,49410,10859,41993,1199,158,2913798,10800,1007005,45185,1047775,3090,505,9798,3011,5708147,3986872,4552,13088,2528620,4021
"10101110101010010010",54410,1210,44006,9677,419,3628,15073,22721,18077,47554,39134,82902,8507,5234987,279366,221010,92274,20861,51841,128299,671229,1483050,11297,1200,26877,695772,101650,22721,228154,2871
"11101101010100101000",12375,22379,4818942,27821,6184,978055,825200,2020,4739328,293307,78680,140709,63521,2708,232650,65511,26689,255686,2215687,19063,1408,152137,1356343,493323,6320,11701,4446,489828,8900,1518315
"00101100110010011111",753081,5426,10406,119946,3460408,1096840,5529,264259,85552,33813,785023,9843,1525725,3598,7460,6802,1747408,3342,63453,1634695,18885,15513397,14122,939251,6159,104585,7869,117619,1402462,2540
"11000010111010011011",121916,9600,23722,4764,10554,32930,2085,70772,2208,175,348218,4561771,10878,78876,808316,11047,1215425,158671,508,8887066,460253,772968,1878831,296548,28939,147917,2142779,50716,134618,6680
"10000111100101000100",63182,108,76965,2226113,200,1276084,180697,4493,14837,164016,594,67974,22763,1300387,1078370,104871,252510,303813,91501,117811,379840,17611,6047,172,2103,209608,84664,4561798,1815,1672
"11101101010101110111",4245,41,598,31186,28,868138,145,103798,2574434,178737,3554,24,2127,27740,75254,24,1337,379,2368,428,1118,13,758,1257,203,184943,12128,157423,98,288
"10101101000101001110",3558895,153,22675,17293332,3211,5689889,27741,8661,54905,858314,11103,2415,32095,3773,42592,13127,93023,1901,553938,94117,92707,123604,205747,2699,10051,242178,507,4914982,21217,8914
"00100101111001010111",1365262,131,58099,63679,1373223,335637,5935,639328,7114,68450,113028,26601,50204,186207,540244,12885,1042393,7525,321104,534435,26569,68350,21123,181823,129,141894,141128,1008377,322718,11329
"01001100110101100111",245,338,796,33285,102,3153044,187,210874,8492461,19392,30106,82,19238,220257,124944,227,1237,20933,561,126,1312,2150,65,2533,13,9677,17729,408784,6,48
"11010010011110011100",84372,52787,188635,5598,4660,139481,2327,480771,6130,1383,12463,1708786,125575,155458,35693,59942,1519484,89391,7308,336822,2882560,219004,961179,68215,279374,376401,3983140,6651,620,141234
"00111100110110100111",66,170,269,7858,433,450649,95,46555,2638784,86942,12138,33,66080,142168,4260,5946,139,9573,6190,814,233,2235,14,371,568,145939,6665,12690,111,37
"00101001000000110110",6286,437265,6952,129832,3616,228313,130691,90987,12652,1036941,343075,2783,9656,1358,12900,399,62879,3439,33416030,52883,42683,10718,128459,82477,233238,7963,35885,166312,592729,352129
"11001010101000111111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11101010010011101111",119070,5965,15373,1022387,515070,216358,132,13360,834526,426574,3055748,437,1315,25,12634,77272,92983,90507,17580,632613,4091,8390,544790,2761,4644172,489351,556,249019,30416,347
"10011111001101110111",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11110100010010110011",12942,218827,5703007,106819,1000,8242,134785,1416182,150290,197539,418171,282046,59142,11258,11042,6254809,18481,1115920,1234932,1028678,289,895,93264,772389,940039,1004141,100011,27467,7483376,497621
"00110100111001000110",27772,106,2360124,36603,115351,286875,1891,848851,76912,63979,69101,7686,122825,527570,197769,3884571,34931,305557,582452,116326,9408,518280,23057,5395,488,1410507,18051,1227385,23247,8004
"10111010000101110111",226,169,55,12737,0,24545,25,15562,181778,303102,1910,6,637,151125,1526,65,296,3747,802,805,3210,2,9,3,734102,1234455,122877,22854,348,75
"01111100110010010101",60426,788613,190426,8952,982152,264989,200237,750863,2095184,113860,563058,18680,2108567,11439,5053,98044,998014,53536,432731,94344,14842,862429,1571,692200,68480,31385,63801,10601,21196,35017
"10001110000011001100",555725,744,15279,1752890,3372,813409,10374,91589,41584,130700,1640,1855,36681,9428,842,69911,19508,13855,8088,170326,547475,132663,45876,406,104613,1485674,8843,421034,8282,116
"01110001001110011000",232789,680808,91871,320,39303,10645,28843,166505,16338,28538,35888,10900224,41792,31662,18201,1967,61516,16497,620595,38534,2214858,256787,75805,1895893,27192,28303,1693482,316,35662,4578348
"00011110100100011011",1332,668,33,176,0,318355,5210,15050,12165,2527,98,3005,66505,16730548,2426,9,4089,2867,22,586,10916,22687,3,3592,695,31024,2028172,1748,8663,1614
"11000011011010010100",34928,18516,34213,10094,4822,309543,8062,334588,746,1801,4179,201547,1222,28422,624362,5892,638045,9539,51961,332171,2978713,14992,18602452,21472,25899,103919,3085471,66980,945,12791
"00011101011001111001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01010111000011010000",283720,375984,192051,5756,230,38823,688101,358618,3768,938411,577,300199,4700,302031,10840,38636,55363,48887,68593,11091,331557,2779,2497,86159,25849,473459,867253,567,490627,245364
"00100000011101111101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10101110110111100111",357,1,182,62901,164,187776,2,2701,4001311,194558,4397,5,1064,242014,103781,5858,296,10847,126,1731,748,252,17,1,581,3734651,1333,151219,36,0
"01001010000000001110",14383,414481,4644,145626,273,5598729,26732,126773,6263,4639,31149,7771,2763,692,18815,744,904336,28165,88407,20262,172021,2402560,2478968,33826,323380,1321,38229,354989,17164,29493
"01111111110101100010",15001,37153,1381833,9568,4698,241746,243191,209,1712871,33394895,306190,15414,6177,327847,3521862,1528319,253047,1040037,491311,1327,1229,62186,1108,19963,7734,64275,1303,8244,32150,1120208
"11111001110111101010",115092,19633,137849,59349,275671,130341,9320,110,4565013,3686210,9136915,42516,56621,1982,492785,168312,9869,127125,41549,441701,56660,79305,69889,25023,48809,2008702,208,14275,7602,51367
"10100000111110000100",2504,308,671106,106662,251445,155627,308,20854,103642,2281,244631,142873,26821,70488,4514713,748662,66120,370288,708388,783642,300873,1384300,531830,682,4761,268634,73630,5299040,56,373
"01001001101101011101",31810,535,2,117,2386,523181,135,168040,420266,775,3515,2356,48318,210482,11155,0,3634,86,26,540,8719900,9343,103,11416,11,2683,2950810,8377,1,139
"11100010101010110111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011100110001110111",106917,1422233,219862,179520,47411,341681,783187,1868765,1126239,1021302,5423841,14539,4421309,90137,6122,136244,636909,227616,127651,89959,7763,23675,972,2639932,35042,42094,66440,54117,97189,453671
"11101100000000000000",2296,66155,5030014,76149,50,211429,1138293,75304,1173300,26285,15963,24434,5440,6653,85107,146107,8758,366186,4774572,9651,5860,197064,528129,8955,71636,10705,23055,4103208,8531,40479
"10110010101111000111",744,1,20,8032,19,12835,0,18978,37675,4008,565,109,239,1215495,42913,1765,108,10401,60,8792,92235,85,38,0,6632,6541633,130614,31980,11,0
"11010001001001110110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00111010011100111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00011001001101010110",1703563,582886,3889,389426,1453,899134,197915,135566,354,444874,77052,24169,31026,432306,32804,2371,525015,525,878955,10734,8412450,22807,27712,63254,55757,20004,536968,45469,1585,1290015
"10110010110011011001",78340,645,214295,2195,152391,12351,769,1885,56746,52539,84747,51977,35107,14289,24009,60424,50456,561495,1154,15132786,15724,20430,2517,2805,622446,38179186,117355,36691,993661,716
"00011100011010101110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01001001001100111110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00100000101011100010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10100110110101101000",3024,21,25380104,13991,11040,35402,2359,670,4595797,369203,40839,139487,65196,381642,1049575,1922742,21666,28426155,34071,200922,960,145045,2907,1511,2261,3506334,9021,1289900,92350,5714
"01011001101100111010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00000101001111001111",239826,2,4,79947,286,1322238,11,2673069,1681,2247,45,1019,2978,150313,1901,15,140,55,161,2114,232248,684,1322,1429,4,121149,210766,31998,120,8
"01110100101100101110",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11001110100101101011",764,33,179,6045,0,81558,372,5486,5534649,13307,2154,1072,5403,906337,26993,99,189,78370,8,668,5284,835,34,160,327,80339,35828,48662,206,37
"10110001111001011011",1013506,204,63315,4407,147110,51718,6932,6556,4735,16969,279361,182948,63689,37487,171491,7167,41881,26264,9549,24319069,43191,15404,207827,87411,12279,4048632,192302,310890,1034863,49944
"10101010101111010101",2020,5,9,703,290,8073,1,11048,447780,5857,1862,65,777,1722993,35560,11,875,592,30,1500,1518565,705,5,1,2587,870178,558585,16753,1,0
"01110010011110011111",1804,137,68,41,239,101793,0,1028955,12722,278,643,1296,847,62864,9716,19,11409,1021,63,1286,19447,3587,1846,2348,2743,180584,1432704,335,217,229
"11001000100101001100",76673,24856,56565,767523,11013,1734145,27471,13075,3082985,12712,513828,61456,456133,7253,135811,2230,189985,168809,17522,151075,4473887,2252586,59043,5905,19315,23564,15669,4842847,40,2799
"00100101000000111111",219665,9538,10384,254802,24224,130533,147581,3137054,10654,256761,34610,79493,354339,1712,446,1151,103752,16029,4744571,1065934,2699,5876,39862,3238227,28245,17920,142235,111132,132369928,551156
"01000111001000110001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"00010000010111000100",17054,89208,846304,1214605,29108,3013321,3743,117655,5930,102586,42212,15928,19755,12018,63076,792822,50316,177761,627109,61749,73521,33450,39068,6970,51660,482990,67772,654364,326,5794
"01110111101000100100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00011111011001110100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
